3250	1	120295	-10	42938	1	7229	79	7865	3	15847	1	2746	43	5465	0	1404	0	1923	36	2020	35	1974	100	1915	100	2834	0	2877	52	4136	83	1692	82	4139	0	1228	35	2544	-999	-999	0	6906	28	2613	16.9180555555556	11	38	33	0	20	0	10	99.6333333333335	2	1607.63333333333	467.633333333333	19	2	2	2	2	3	4	3.83333333333333	1.875	2.625	1	4	1.5	3	4	2.5	2.72727272727273	1.9	4.45454545454545	4.90909090909091	3.2	2.76470588235294
3250	1	54871	-3	10585	4	3061	67	2128	3	2475	81	3194	37	2048	30	1895	36	2384	75	2838	64	2735	63	2278	63	1799	6	1593	5	1369	66	1742	63	1660	62	3432	10	2480	-999	-999	20	3036	39	2139	10.1180555555556	12	38	33	0	20	0	11	-999	3	2639.63333333333	0	19	2	2	2	2	3	4	3.83333333333333	1.875	2.625	1	4	1.5	3	4	2.5	2.72727272727273	1.9	4.45454545454545	4.90909090909091	3.2	2.76470588235294
3250	1	82168	-5	8313	1	5348	70	3729	2	2729	0	7468	30	4176	0	2971	0	2409	53	5134	69	2224	53	1797	57	3055	27	2423	26	3032	0	1525	0	1743	0	2480	19	10863	-999	-999	73	7552	38	3197	11.6680555555556	13	38	33	0	20	0	12	92.9999999999999	3	2732.63333333333	93	19	2	2	2	2	3	4	3.83333333333333	1.875	2.625	1	4	1.5	3	4	2.5	2.72727272727273	1.9	4.45454545454545	4.90909090909091	3.2	2.76470588235294
3250	1	70628	0	8707	4	6348	21	3502	3	1747	60	3410	76	4060	0	2705	0	1759	0	2222	33	2832	48	3263	63	2532	0	1684	0	3316	59	1817	63	3587	45	6927	45	4336	-999	-999	32	2216	86	3658	13.3347222222222	14	38	33	0	20	0	13	100	3	2832.63333333333	193	19	2	2	2	2	3	4	3.83333333333333	1.875	2.625	1	4	1.5	3	4	2.5	2.72727272727273	1.9	4.45454545454545	4.90909090909091	3.2	2.76470588235294
3250	1	65044	1	7606	3	4777	28	1985	3	1690	47	5223	95	2684	0	1369	5	1209	8	2554	7	1775	29	1590	23	2225	2	1394	0	1109	8	2198	11	10492	25	6320	1	3501	-999	-999	26	2210	86	3133	14.8680555555556	15	38	33	0	20	0	14	92	3	2924.63333333333	285	19	2	2	2	2	3	4	3.83333333333333	1.875	2.625	1	4	1.5	3	4	2.5	2.72727272727273	1.9	4.45454545454545	4.90909090909091	3.2	2.76470588235294
3250	1	169095	3	5048	4	2154	75	2175	3	1954	79	4796	86	2756	13	4019	17	3322	23	1695	18	1134	64	111748	73	2910	23	1485	23	1375	83	7552	82	1909	80	2161	84	3387	-999	-999	31	3154	80	4361	16.1347222222222	16	38	33	0	20	0	15	76.0000000000001	3	3000.63333333333	361	19	2	2	2	2	3	4	3.83333333333333	1.875	2.625	1	4	1.5	3	4	2.5	2.72727272727273	1.9	4.45454545454545	4.90909090909091	3.2	2.76470588235294
3250	0	0	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	10.1180555555556	17	38	33	0	0	0	-999	-999	4	4079.63333333333	0	19	2	2	2	2	3	4	3.83333333333333	1.875	2.625	1	4	1.5	3	4	2.5	2.72727272727273	1.9	4.45454545454545	4.90909090909091	3.2	2.76470588235294
3250	1	80394	10	4530	4	5319	12	2088	3	1585	17	3577	88	2503	2	2090	9	1939	24	4741	12	2440	32	3001	77	2863	29	8260	27	2611	73	2170	82	2692	28	18215	0	3657	-999	-999	63	2914	87	3199	11.5180555555556	18	38	33	0	20	0	16	84	4	4163.63333333333	84	19	2	2	2	2	3	4	3.83333333333333	1.875	2.625	1	4	1.5	3	4	2.5	2.72727272727273	1.9	4.45454545454545	4.90909090909091	3.2	2.76470588235294
3250	0	0	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	13.2847222222222	19	38	33	0	0	0	-999	106	4	4269.63333333333	190	19	2	2	2	2	3	4	3.83333333333333	1.875	2.625	1	4	1.5	3	4	2.5	2.72727272727273	1.9	4.45454545454545	4.90909090909091	3.2	2.76470588235294
3250	1	57149	6	4643	4	6822	15	1872	3	1813	28	2761	100	2120	0	1138	0	1136	62	4022	69	1801	72	3058	74	1600	25	1486	18	1719	73	1701	67	1237	84	7849	100	4800	-999	-999	0	3755	83	1816	14.9013888888889	20	38	33	0	20	0	17	97	4	4366.63333333333	287	19	2	2	2	2	3	4	3.83333333333333	1.875	2.625	1	4	1.5	3	4	2.5	2.72727272727273	1.9	4.45454545454545	4.90909090909091	3.2	2.76470588235294
3250	1	91266	10	4053	4	3875	25	2688	1	7476	3	4301	100	3648	0	1798	0	4528	76	2727	78	3403	75	2441	78	5143	18	3078	17	6217	72	4662	73	9592	0	2968	9	2654	67	7694	-999	-999	75	8320	16.6013888888889	21	38	33	0	20	0	18	102	4	4468.63333333333	389	19	2	2	2	2	3	4	3.83333333333333	1.875	2.625	1	4	1.5	3	4	2.5	2.72727272727273	1.9	4.45454545454545	4.90909090909091	3.2	2.76470588235294
3250	1	97755	4	4926	4	9639	4	2932	3	1742	85	10397	100	3242	19	4553	5	4301	17	4621	14	7339	75	3322	59	6645	17	3856	16	7342	23	2151	26	5564	25	4949	19	5332	-999	-999	13	2702	100	2200	10.1180555555556	22	38	33	0	20	0	19	-999	5	5519.63333333333	0	19	2	2	2	2	3	4	3.83333333333333	1.875	2.625	1	4	1.5	3	4	2.5	2.72727272727273	1.9	4.45454545454545	4.90909090909091	3.2	2.76470588235294
3250	1	33322	5	3996	4	2245	9	1579	3	2126	88	1660	88	1875	3	1011	5	1130	2	1377	12	1176	4	1860	76	1517	9	1236	5	978	13	2021	12	1358	2	2158	6	1326	-999	-999	11	1281	95	1412	11.9180555555556	23	38	33	0	20	0	20	108	5	5627.63333333333	108	19	2	2	2	2	3	4	3.83333333333333	1.875	2.625	1	4	1.5	3	4	2.5	2.72727272727273	1.9	4.45454545454545	4.90909090909091	3.2	2.76470588235294
3250	1	73314	10	4884	4	3550	0	2072	3	1603	100	4468	100	2684	42	4291	61	6935	0	4450	0	2272	72	2692	70	3151	70	10824	67	5195	100	1721	100	2444	0	2753	0	2663	-999	-999	0	2205	100	2457	13.2347222222222	24	38	33	0	20	0	21	79	5	5706.63333333333	187	19	2	2	2	2	3	4	3.83333333333333	1.875	2.625	1	4	1.5	3	4	2.5	2.72727272727273	1.9	4.45454545454545	4.90909090909091	3.2	2.76470588235294
3250	1	68985	6	6486	2	5661	29	2226	3	1653	42	3509	80	2698	13	1398	10	2847	57	5187	65	2756	71	2089	75	7610	63	2764	58	3340	82	1466	79	1953	45	6539	40	4740	-999	-999	86	2051	40	2012	14.9013888888889	25	38	33	0	20	0	22	100	5	5806.63333333333	287	19	2	2	2	2	3	4	3.83333333333333	1.875	2.625	1	4	1.5	3	4	2.5	2.72727272727273	1.9	4.45454545454545	4.90909090909091	3.2	2.76470588235294
3250	1	51524	-2	4755	4	3801	41	2496	3	1374	9	2115	100	2098	6	1571	17	1754	29	1613	26	2393	73	1686	77	2289	28	2405	35	1676	35	1811	30	5656	26	2632	32	4882	-999	-999	35	1923	74	2594	16.6013888888889	26	38	33	0	20	0	23	102	5	5908.63333333333	389	19	2	2	2	2	3	4	3.83333333333333	1.875	2.625	1	4	1.5	3	4	2.5	2.72727272727273	1.9	4.45454545454545	4.90909090909091	3.2	2.76470588235294
3250	1	218727	0	19228	4	6338	4	5604	3	3038	18	9138	100	5776	0	77058	0	3981	12	11332	22	14913	55	4921	67	6090	28	6304	21	5835	40	4480	39	4936	35	12588	11	5039	-999	-999	14	4113	99	8015	10.1180555555556	27	38	33	0	20	0	24	-999	6	6959.63333333333	0	19	2	2	2	2	3	4	3.83333333333333	1.875	2.625	1	4	1.5	3	4	2.5	2.72727272727273	1.9	4.45454545454545	4.90909090909091	3.2	2.76470588235294
3250	1	49224	-2	3246	2	3197	21	1755	3	1285	27	2759	89	3000	19	1378	17	1424	36	3773	27	1514	77	1579	69	2019	25	1457	29	1539	27	1179	26	4255	85	3685	77	4979	-999	-999	24	2891	100	2310	11.8513888888889	28	38	33	0	20	0	25	104	6	7063.63333333333	104	19	2	2	2	2	3	4	3.83333333333333	1.875	2.625	1	4	1.5	3	4	2.5	2.72727272727273	1.9	4.45454545454545	4.90909090909091	3.2	2.76470588235294
3250	0	0	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	13.1847222222222	29	38	33	0	0	0	-999	80	6	7143.63333333333	184	19	2	2	2	2	3	4	3.83333333333333	1.875	2.625	1	4	1.5	3	4	2.5	2.72727272727273	1.9	4.45454545454545	4.90909090909091	3.2	2.76470588235294
